GHSA ID,CVE ID,Severity,Package,Ecosystem,Summary,KEV
GHSA-p28h-cc7q-c4fg,CVE-2022-21222,HIGH,css-what,npm,css-what vulnerable to ReDoS due to use of insecure regular expression,
GHSA-2j79-8pqc-r7x6,CVE-2022-24373,HIGH,react-native-reanimated,npm,react-native-reanimated vulnerable to ReDoS,
GHSA-4mjx-2gh5-ph8h,CVE-2022-39292,HIGH,slack-morphism,crates.io,Exposure of sensitive Slack webhook URLs in debug logs and traces,
GHSA-2w2m-ccf8-57cq,CVE-2022-43415,HIGH,org.jenkins-ci.plugins:repo,Maven,XXE vulnerability in Jenkins REPO Plugin,
GHSA-2w6m-q946-399r,CVE-2022-38817,HIGH,github.com/dapr/dashboard,Go,Dapr Dashboard vulnerable to Incorrect Access Control,
GHSA-g6hg-4v3c-6jq7,CVE-2022-43766,HIGH,org.apache.iotdb:flink-tsfile-connector,Maven,Apache IoTDB subject to ReDOS with Java 8,
GHSA-64r9-x74q-wxmh,CVE-2022-43409,HIGH,org.jenkins-ci.plugins.workflow:workflow-support,Maven,Stored XSS vulnerability in Jenkins Pipeline: Supporting APIs Plugin,
GHSA-hpqj-7cj6-hfj8,CVE-2022-40764,HIGH,snyk,npm,Snyk CLI affected by Command Injection vulnerability,
GHSA-jjjh-jjxp-wpff,CVE-2022-42003,HIGH,com.fasterxml.jackson.core:jackson-databind,Maven,Uncontrolled Resource Consumption in Jackson-databind,
GHSA-27rf-8mjp-r363,CVE-2022-43404,HIGH,org.jenkins-ci.plugins:script-security,Maven,Sandbox bypass vulnerabilities in Jenkins Script Security Plugin and in Pipeline: Groovy Plugin,
GHSA-m678-f26j-3hrp,CVE-2022-39286,HIGH,jupyter-core,PyPI,Execution with Unnecessary Privileges in JupyterApp,
GHSA-g66m-fqxf-3w35,CVE-2022-43407,HIGH,org.jenkins-ci.plugins:pipeline-input-step,Maven,CSRF protection for any URL can be bypassed in Jenkins Pipeline: Input Step Plugin,
GHSA-m974-647v-whv7,CVE-2022-39299,HIGH,passport-saml,npm,Signature bypass via multiple root elements,
GHSA-jqgr-gh62-jf53,CVE-2022-40313,HIGH,moodle/moodle,Packagist,Moodle Stored Cross-site Scripting and page denial of service,
GHSA-h423-w6qv-2wj3,CVE-2022-39313,HIGH,parse-server,npm,parse-server crashes when receiving file download request with invalid byte range,
GHSA-3f3w-gmqf-4hj3,CVE-2022-39944,HIGH,org.apache.linkis:linkis,Maven,Apache Linkis subject to Remote Code Execution via deserialization,
GHSA-h479-2mv4-5c26,CVE-2022-39298,HIGH,melisplatform/melis-front,Packagist,melisplatform/melis-front vulnerable to deserialization of untrusted data,
GHSA-3fh5-q6fg-w28q,CVE-2022-39357,HIGH,wintercms/winter,Packagist,Prototype pollution in Snowboard framework,
GHSA-hvcr-927w-qcvq,CVE-2022-43420,HIGH,org.jenkins-ci.plugins:contrast-continuous-application-security,Maven,Stored XSS vulnerability in Jenkins Contrast Continuous Application Security Plugin,
GHSA-cw98-9j8w-wxv9,CVE-2022-24464,HIGH,Microsoft.AspNetCore.App.Runtime.linux-arm,NuGet,.NET Denial of Service Vulnerability,
GHSA-rh58-r7jh-xhx3,CVE-2021-26423,HIGH,Microsoft.NETCore.App.Runtime.win-x86,NuGet,.NET Core Elevation of Privilege Vulnerability,
GHSA-485p-mrj5-8w2v,CVE-2022-23267,HIGH,Microsoft.AspNetCore.App.Runtime.linux-arm,NuGet,.NET Denial of Service Vulnerability,
GHSA-c942-mfmp-p4fh,CVE-2022-41709,HIGH,electron-markdownify,npm,Markdownify subject to Remote Code Execution via malicious markdown file,
GHSA-mxrx-fg8p-5p5j,CVE-2022-39267,HIGH,github.com/brokercap/Bifrost,Go,Bifrost vulnerable to authentication check flaw that leads to authentication bypass,
GHSA-7fvj-g3wp-29g8,CVE-2022-43429,HIGH,com.compuware.jenkins:compuware-topaz-for-total-test,Maven,Jenkins Compuware Topaz for Total Test Plugin vulnerable to Protection Mechanism Failure,
GHSA-m3m3-6gww-7gj9,CVE-2022-39297,HIGH,melisplatform/melis-cms,Packagist,melisplatform/melis-cms vulnerable to deserialization of untrusted data,
GHSA-6rj8-9cm9-6gff,CVE-2022-3608,HIGH,thorsten/phpmyfaq,Packagist,phpMyFAQ vulnerable to Cross-site Scripting,
GHSA-g3q9-xf95-8hp5,CVE-2022-41032,HIGH,NuGet.Commands,NuGet,NuGet Elevation of Privilege Vulnerability,
GHSA-rgv9-q543-rqg4,CVE-2022-42004,HIGH,com.fasterxml.jackson.core:jackson-databind,Maven,Uncontrolled Resource Consumption in FasterXML jackson-databind,
GHSA-xrx9-gj26-5wx9,CVE-2022-35923,HIGH,v8n,npm,v8n vulnerable to Inefficient Regular Expression Complexity,
GHSA-qrw5-5h28-6cmg,CVE-2022-41323,HIGH,Django,PyPI,Django denial-of-service vulnerability in internationalized URLs,
GHSA-4vj2-426r-jm3g,CVE-2022-35698,HIGH,magento/community-edition,Packagist,Magento Open Source allows Stored Cross-Site Scripting (Stored XSS),
GHSA-9jjw-hf72-3mxw,CVE-2020-26269,HIGH,tensorflow,PyPI,TensorFlow vulnerable to heap out of bounds read in filesystem glob matching,
GHSA-3q8r-f3pj-3gc4,CVE-2022-41672,HIGH,apache-airflow,PyPI,Apache Airflow may allow authenticated users who have been deactivated to continue using the UI or API,
GHSA-px4x-hjm5-w8x3,CVE-2022-43432,HIGH,org.jenkins-ci.plugins:xframium,Maven,Content-Security-Policy protection for user content disabled by Jenkins XFramium Builder Plugin,
GHSA-j92c-mmf7-j5x5,,HIGH,github.com/cheqd/cheqd-node,Go,"Potential inter-blockchain communication (IBC) protocol compromise via ""Dragonberry"" vulnerability in cheqd",
GHSA-vhwv-8897-jm7q,CVE-2022-43430,HIGH,com.compuware.jenkins:compuware-topaz-for-total-test,Maven,XXE vulnerability in Jenkins Compuware Topaz for Total Test Plugin,
GHSA-g975-f26h-93g8,CVE-2022-43408,HIGH,org.jenkins-ci.plugins.pipeline-stage-view:pipeline-stage-view,Maven,Jenkins Pipeline: Stage View Plugin allows CSRF protection bypass of any target URL in Jenkins,
GHSA-pfq8-rq6v-vf5m,CVE-2022-37620,HIGH,html-minifier,npm,kangax html-minifier REDoS vulnerability,
GHSA-rwqr-m72q-v6cm,CVE-2022-42890,HIGH,org.apache.xmlgraphics:batik,Maven,Untrusted code execution in Apache XML Graphics Batik,
GHSA-f9qj-7gh3-mhj4,CVE-2022-39326,HIGH,kartverket/github-workflows,GitHub Actions,run-terraform allows for RCE via terraform plan,
GHSA-c6hx-pjc3-7fqr,CVE-2022-39271,HIGH,github.com/traefik/traefik/v2,Go,Traefik HTTP/2 connections management could cause a denial of service,
GHSA-jr6h-r7vg-f9mc,CVE-2022-41404,HIGH,org.ini4j:ini4j,Maven,org.ini4j allows attackers to cause a Denial of Service (DoS) ,
GHSA-9g3v-v24q-jj5p,CVE-2022-3273,HIGH,rdiffweb,PyPI,rdiffweb does not have a rate limit on incorrect password attempts to prevent brute force attacks,
GHSA-86ch-6w7v-v6xf,CVE-2022-21667,HIGH,@soketi/soketi,npm,Denial of Service in soketi,
GHSA-4vf4-qmvg-mh7h,CVE-2021-41819,HIGH,cgi,RubyGems,Cookie Prefix Spoofing in CGI::Cookie.parse,
GHSA-xh99-hw7h-wf63,,HIGH,pocketmine/pocketmine-mp,Packagist,Unchecked validity of Facing values in PlayerActionPacket,
GHSA-wg6g-ppvx-927h,CVE-2021-23518,HIGH,cached-path-relative,npm,Prototype Pollution in cached-path-relative,
GHSA-5hfj-r725-wpc4,CVE-2021-32650,HIGH,october/system,Packagist,october/system arbitrary code execution,
GHSA-7g7r-gr46-q4p5,CVE-2022-0269,HIGH,yetiforce/yetiforce-crm,Packagist,Cross-Site Request Forgery in yetiforce,
GHSA-wjfq-88q2-r34j,,HIGH,pocketmine/pocketmine-mp,Packagist,Unhandled exception when decoding form response JSON,
GHSA-g87r-23vw-7f87,CVE-2021-45719,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-7q8g-gpfp-v8gx,CVE-2020-1942,HIGH,org.apache.nifi:nifi-framework-core,Maven,Insertion of Sensitive Information into Log File in Apache NiFi,
GHSA-36m2-8rhx-f36j,CVE-2022-21648,HIGH,latte/latte,Packagist,Sandbox bypass in Latte templates,
GHSA-4h9c-v5vg-5m6m,CVE-2021-21408,HIGH,smarty/smarty,Packagist,Access to restricted PHP code by dynamic static class access in smarty,
GHSA-w4cc-pc2h-whcj,CVE-2021-45681,HIGH,derive-com-impl,crates.io,Out-of-bounds Write in derive-com-impl,
GHSA-55m5-whcv-c49c,CVE-2018-25023,HIGH,smallvec,crates.io,Use of Uninitialized Resource in smallvec,
GHSA-2h63-qp69-fwvw,CVE-2020-11987,HIGH,org.apache.xmlgraphics:batik-svgbrowser,Maven,Server-side request forgery (SSRF) in Apache Batik,
GHSA-r478-c2pc-m7gx,CVE-2022-22846,HIGH,dnslib,PyPI,dnslib has DNS reply verification issue,
GHSA-vgmw-9cww-qq99,CVE-2022-0273,HIGH,calibreweb,PyPI,Incorrect Authorization in calibreweb,
GHSA-8xjp-rp29-v5j8,CVE-2022-23118,HIGH,ru.yandex.jenkins.plugins.debuilder:debian-package-builder,Maven,Agent-to-controller security bypass in Jenkins Debian Package Builder Plugin,
GHSA-mw25-f5r2-hpc6,CVE-2021-34797,HIGH,org.apache.geode:geode-core,Maven,Insertion of Sensitive Information into Log File in Apache Geode,
GHSA-rvh4-g2rj-hr9c,CVE-2022-23107,HIGH,io.jenkins.plugins:warnings-ng,Maven,Path Traversal in Jenkins Warnings Next Generation Plugin,
GHSA-44m4-9cjp-j587,,HIGH,ezsystems/ezpublish-kernel,Packagist,IBX-1392: Image filenames sanitization,
GHSA-756h-r2c9-qp5j,CVE-2021-32849,HIGH,gerapy,PyPI,An authenticated user can execute arbitrary command in Gerapy,
GHSA-5r5w-h76p-m726,CVE-2021-42583,HIGH,github.com/foxcpp/maddy,Go,Use of a Broken or Risky Cryptographic Algorithm in Max Mazurov Maddy,
GHSA-mgpf-hhgf-cxg4,CVE-2021-45457,HIGH,org.apache.kylin:kylin,Maven,"In Apache Kylin, Cross-origin requests with credentials are allowed to be sent from any origin.",
GHSA-77rm-9x9h-xj3g,CVE-2021-22570,HIGH,Google.Protobuf,NuGet,NULL Pointer Dereference in Protocol Buffers,
GHSA-5f5c-687x-g5qm,CVE-2021-41499,HIGH,pyo,PyPI,Classic Buffer Overflow in pyo,
GHSA-r8pr-83cc-ccv7,CVE-2022-22691,HIGH,Umbraco.Cms.Core,NuGet,Umbraco Persistent Password Reset Poison,
GHSA-gh88-3pxp-6fm8,CVE-2021-23567,HIGH,colors,npm,Infinite Loop in colors.js,
GHSA-rrrm-qjm4-v8hf,CVE-2022-21680,HIGH,marked,npm,Inefficient Regular Expression Complexity in marked,
GHSA-x7wr-283h-5h2v,CVE-2022-21688,HIGH,onionshare-cli,PyPI,Out-of-bounds Read in Onionshare,
GHSA-v82v-rq72-phq9,CVE-2021-23664,HIGH,@isomorphic-git/cors-proxy,npm,Server side request forgery in @isomorphic-git/cors-proxy,
GHSA-868x-rg4c-cjqg,CVE-2021-43045,HIGH,Apache.Avro,NuGet,Allocation of Resources Without Limits or Throttling in Apache Avro,
GHSA-qqc2-pv68-q72h,CVE-2021-46383,HIGH,net.mingsoft:ms-mcms,Maven,Mingsoft MCMS SQL injection vulnerability,
GHSA-c6fg-99pr-25m9,,HIGH,pocketmine/pocketmine-mp,Packagist,Uncapped length of skin data fields submitted by players,
GHSA-wv23-pfj7-2mjj,CVE-2021-32649,HIGH,october/system,Packagist,October/System authenticated file write leads to remote code execution,
GHSA-j545-frh3-r9gq,CVE-2022-0224,HIGH,dolibarr/dolibarr,Packagist,SQL Injection in dolibarr,
GHSA-f6f2-3w33-54r9,CVE-2021-45714,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-w6rp-4vj7-v2m8,CVE-2022-22111,HIGH,bottelet/flarepoint,Packagist,Missing Authorization in DayByDay CRM,
GHSA-hjgm-f7vx-m5g7,CVE-2020-1964,HIGH,org.apache.heron:heron-simulator,Maven,Deserialization of Untrusted Data in Apache Heron,
GHSA-7rjp-fgwj-47rw,CVE-2022-23945,HIGH,org.apache.shenyu:shenyu-common,Maven,Missing authentication in ShenYu,
GHSA-4rmr-c2jx-vx27,CVE-2022-0323,HIGH,mustache/mustache,Packagist,Mustache remote code injection vulnerability,
GHSA-jrmq-rv9w-63rv,CVE-2022-22690,HIGH,Umbraco.Cms.Core,NuGet,Umbraco ApplicationURL Overwrite,
GHSA-cm8g-544f-p9x9,CVE-2021-45716,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-m8gw-hjpr-rjv7,CVE-2021-23450,HIGH,dojo,npm,Prototype Pollution in dojo,
GHSA-wxr6-29pv-ch68,CVE-2021-4164,HIGH,calibreweb,PyPI,calibre-web is vulnerable to Cross-Site Request Forgery (CSRF),
GHSA-fj2w-wfgv-mwq6,,HIGH,com.upokecenter:cbor,Maven,Denial of service in CBOR library,
GHSA-pq7m-3gw7-gq5x,CVE-2022-21699,HIGH,ipython,PyPI,Execution with Unnecessary Privileges in ipython,
GHSA-728c-42pc-fwxg,CVE-2022-0242,HIGH,bytefury/crater,Packagist,Unrestricted Upload of File with Dangerous Type in Crater,
GHSA-xvcg-2q82-r87j,CVE-2019-25055,HIGH,libpulse-binding,crates.io,Panic mishandled in libpulse-binding,
GHSA-r58x-wjg8-63m9,CVE-2021-40110,HIGH,org.apache.james:james-server,Maven,Denial of Service in Apache James,
GHSA-3mm4-w7v6-4rhv,CVE-2022-23435,HIGH,pl.droidsonroids.gif:android-gif-drawable,Maven,android-gif-drawable vulerable to denial of service due to unrestricted comment length,
GHSA-4qr3-m7ww-hh9g,CVE-2021-45717,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-883x-6fch-6wjx,,HIGH,de.tum.in.ase:artemis-java-test-sandbox,Maven,Trust Boundary Violation due to Incomplete Blacklist in Test Failure Processing in Ares,
GHSA-jv7g-9g6q-cxvw,CVE-2021-23631,HIGH,convert-svg-core,npm,Path Traversal in convert-svg packages,
GHSA-w9p3-5cr8-m3jj,CVE-2022-23302,HIGH,log4j:log4j,Maven,Deserialization of Untrusted Data in Log4j 1.x,
GHSA-9x9j-836w-8f55,CVE-2020-1026,HIGH,msrcrypto,npm,Incorrect Calculation in the MSR JavaScript Cryptography Library,
GHSA-g4h2-4wvh-grc5,CVE-2021-45711,HIGH,simple_asn1,crates.io,Uncontrolled Resource Consumption in simple_asn1,
GHSA-hxjf-h2mh-r6hj,CVE-2018-25027,HIGH,libpulse-binding,crates.io,Use After Free in libpulse-binding,
GHSA-v362-2895-h9r2,CVE-2021-45720,HIGH,lru,crates.io,Use After Free in lru,
GHSA-fg7r-2g4j-5cgr,CVE-2021-45710,HIGH,tokio,crates.io,Race Condition in tokio,
GHSA-x8rq-rc7x-5fg5,CVE-2022-0086,HIGH,uppy,npm,uppy's companion module is vulnerable to Server-Side Request Forgery (SSRF),
GHSA-cw98-cx2m-9qqg,CVE-2021-45700,HIGH,ckb,crates.io,Denial of Service in ckb,
GHSA-m7vp-hqwv-7m5x,,HIGH,github.com/spiffe/spire,Go,Unbounded memory usage on exposed HTTP/2 (non-gRPC) endpoints,
GHSA-vj9x-w7ch-f46p,CVE-2022-0258,HIGH,pimcore/pimcore,Packagist,pimcore is vulnerable to SQL Injection,
GHSA-w6jr-wj64-mc9x,CVE-2022-21647,HIGH,codeigniter4/framework,Packagist,Deserialization of Untrusted Data in Codeigniter4,
GHSA-rqjh-jp2r-59cj,CVE-2021-3842,HIGH,nltk,PyPI,NLTK Vulnerable to REDoS,
GHSA-gjm5-83cw-p3p2,CVE-2021-23568,HIGH,extend2,npm,Prototype Pollution in extend2,
GHSA-jqpv-jm4m-86j9,CVE-2018-25028,HIGH,libpulse-binding,crates.io,Use After Free in libpulse-binding,
GHSA-7p8f-8hjm-wm92,CVE-2022-21646,HIGH,github.com/authzed/spicedb,Go,Lookup operations do not take into account wildcards in SpiceDB,
GHSA-g4g4-3pqw-8m7f,CVE-2021-45718,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-g23v-p5jq-jvh4,CVE-2021-30468,HIGH,org.apache.cxf:apache-cxf,Maven,Infinite loop in Apache CFX,
GHSA-vc3p-29h2-gpcp,CVE-2021-44716,HIGH,golang.org/x/net/http2,Go,golang.org/x/net/http2 allows uncontrolled memory consumption,
GHSA-f854-hpxv-cw9r,CVE-2021-43839,HIGH,github.com/crypto-org-chain/cronos,Go,Drainage of FeeCollector's Block Transaction Fees in cronos,
GHSA-9qvw-46gf-4fv8,CVE-2021-45702,HIGH,tremor-script,crates.io,Use After Free in tremor-script,
GHSA-92cx-4xm7-jr9m,CVE-2021-45713,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-6r92-cgxc-r5fg,CVE-2024-21909,HIGH,PeterO.Cbor,NuGet,Denial of service in CBOR library,
GHSA-xhw6-hjc9-679m,CVE-2021-44878,HIGH,org.pac4j:pac4j-oidc,Maven,Pac4j token validation bypass if OpenID Connect provider supports none algorithm,
GHSA-5vwc-r48g-wj6c,CVE-2021-45708,HIGH,abomonation,crates.io,Abomonation transmutes &T to and from &[u8] without sufficient constraints,
GHSA-c7fh-chf7-jr5x,CVE-2021-29061,HIGH,com.github.fracpete:vfsjfilechooser2,Maven,ReDOS in Vfsjfilechooser2,
GHSA-cv25-3gmg-c6m8,CVE-2021-25994,HIGH,userfrosting/userfrosting,Packagist,Injection in UserFrosting,
GHSA-w2pm-r78h-4m7v,CVE-2020-19316,HIGH,laravel/framework,Packagist,OS Command Injection in Laravel Framework,
GHSA-29gp-2c3m-3j6m,CVE-2021-29454,HIGH,smarty/smarty,Packagist,Sandbox Escape by math function in smarty,
GHSA-53qw-q765-4fww,CVE-2021-45115,HIGH,Django,PyPI,Denial-of-service in Django,
GHSA-r683-j2x4-v87g,CVE-2022-0235,HIGH,node-fetch,npm,node-fetch forwards secure headers to untrusted sites,
GHSA-gc67-crq6-hgh5,CVE-2021-41561,HIGH,org.apache.parquet:parquet,Maven,Improper Input Validation in Parquet-MR,
GHSA-7vvq-7r29-5vg3,CVE-2022-0177,HIGH,three,npm,Cross site scripting in three.js,
GHSA-74fj-2j2h-c42q,CVE-2022-0155,HIGH,follow-redirects,npm,Exposure of sensitive information in follow-redirects,
GHSA-mvff-h3cj-wj9c,CVE-2021-43816,HIGH,github.com/containerd/containerd,Go,Unprivileged pod using `hostPath` can side-step active LSM when it is SELinux,
GHSA-x76r-966h-5qv9,CVE-2021-45680,HIGH,vec-const,crates.io,Out-of-bounds Write in vec-const,
GHSA-p5hj-xxfr-pwc3,CVE-2022-0282,HIGH,microweber/microweber,Packagist,Code Injection in microweber,
GHSA-jcxc-rh6w-wf49,CVE-2021-23772,HIGH,github.com/kataras/iris/v12,Go,Link Following in Iris,
GHSA-5rqg-jm4f-cqx7,,HIGH,colors,npm,Infinite loop causing Denial of Service in colors,
GHSA-qc9x-gjcv-465w,CVE-2022-21668,HIGH,pipenv,PyPI,Pipenv's requirements.txt parsing allows malicious index url in comments,
GHSA-273r-mgr4-v34f,CVE-2022-21676,HIGH,engine.io,npm,Uncaught Exception in engine.io,
GHSA-rfmp-jvr7-hx78,CVE-2020-9491,HIGH,org.apache.nifi:nifi,Maven,Inadequate Encryption Strength in Apache NiFi,
GHSA-4w23-c97g-fq5v,CVE-2021-4130,HIGH,snipe/snipe-it,Packagist,snipe-it is vulnerable to Cross-Site Request Forgery (CSRF),
GHSA-jh82-c5jw-pxpc,CVE-2022-21689,HIGH,onionshare-cli,PyPI,Denial of Service in Onionshare,
GHSA-xrg3-hmf3-rvgw,CVE-2021-45712,HIGH,rust-embed,crates.io,Path Traversal in rust-embed,
GHSA-f8m6-h2c7-8h9x,CVE-2021-43854,HIGH,nltk,PyPI,"Inefficient Regular Expression Complexity in nltk (word_tokenize, sent_tokenize)",
GHSA-g644-pr5v-vppf,CVE-2020-9486,HIGH,org.apache.nifi:nifi-stateless,Maven,Insertion of Sensitive Information into Log File in Apache NiFi Stateless,
GHSA-p3rp-vmj9-gv6v,CVE-2021-43861,HIGH,mermaid,npm,Incorrect sanitisation function leads to `XSS` in mermaid,
GHSA-w4jv-6rg4-pr4m,CVE-2022-20619,HIGH,org.jenkins-ci.plugins:cloudbees-bitbucket-branch-source,Maven,Cross-Site Request Forgery in Jenkins Bitbucket Branch Source Plugin,
GHSA-5v2h-r2cx-5xgj,CVE-2022-21681,HIGH,marked,npm,Inefficient Regular Expression Complexity in marked,
GHSA-jrfj-98qg-qjgv,CVE-2022-23837,HIGH,sidekiq,RubyGems,Denial of service in sidekiq,
GHSA-jpxj-vgq5-prjc,CVE-2022-20617,HIGH,org.jenkins-ci.plugins:docker-commons,Maven,OS command execution vulnerability in Jenkins Docker Commons Plugin,
GHSA-v2ch-fc8f-qm33,CVE-2020-36511,HIGH,bite,crates.io,Use of Uninitialized Resource in bite.,
GHSA-xwqr-xmgg-j69q,CVE-2021-46102,HIGH,solana_rbpf,crates.io,Integer overflow in solana_rbpf,
GHSA-6m93-343m-3jrc,CVE-2021-45394,HIGH,spipu/html2pdf,Packagist,Cross-site Scripting in HTML2PDF,
GHSA-wrvw-hg22-4m67,CVE-2021-22569,HIGH,com.google.protobuf:protobuf-java,Maven,A potential Denial of Service issue in protobuf-java,
GHSA-83x4-9cwr-5487,CVE-2021-4133,HIGH,org.keycloak:keycloak-services,Maven,Improper Authorization in Keycloak,
GHSA-q4xr-rc97-m4xx,CVE-2021-23727,HIGH,celery,PyPI,OS Command Injection in celery,
GHSA-phwq-9gc4-q5c8,CVE-2021-46385,HIGH,net.mingsoft:ms-mcms,Maven,Mingsoft MCMS SQL injection vulnerability,
GHSA-2rxc-8f9w-fjq8,CVE-2021-45694,HIGH,rdiff,crates.io,Window may read from uninitialized memory locations in rdiff,
GHSA-59j4-wjwp-mw9m,CVE-2020-13936,HIGH,org.apache.velocity:velocity-engine-parent,Maven,Sandbox Bypass in Apache Velocity Engine,
GHSA-87xh-9q6h-r5cc,CVE-2021-45715,HIGH,rusqlite,crates.io,Use After Free in rusqlite,
GHSA-wppj-3pjr-9w79,CVE-2021-4080,HIGH,bytefury/crater,Packagist,crater is vulnerable to Unrestricted Upload of File with Dangerous Type,
GHSA-24g6-5rx7-58wj,CVE-2019-25054,HIGH,pnet,crates.io,Missing Initialization of Resource in pnet,
GHSA-wc6f-cjcp-cc33,CVE-2020-1952,HIGH,org.apache.iotdb:iotdb-parent,Maven,Improper Certificate Validation in Apache IoTDB,
GHSA-c697-r227-pq6h,CVE-2022-0263,HIGH,pimcore/pimcore,Packagist,Unrestricted Upload of File with Dangerous Type in pimcore,
GHSA-2vj5-px25-gjrp,CVE-2021-4118,HIGH,pytorch-lightning,PyPI,pytorch-lightning is vulnerable to Deserialization of Untrusted Data,
GHSA-q674-xm3x-2926,CVE-2021-23490,HIGH,parse-link-header,npm,Uncontrolled Resource Consumption in parse-link-header,
GHSA-hx77-5p88-f92r,CVE-2021-4131,HIGH,remdex/livehelperchat,Packagist,livehelperchat is vulnerable to Cross-Site Request Forgery (CSRF),
GHSA-8c5j-9r9f-c6w8,CVE-2021-45116,HIGH,Django,PyPI,Information disclosure in Django,
GHSA-3pp3-77j6-8ph6,CVE-2020-9487,HIGH,org.apache.nifi:nifi,Maven,Missing Authentication for Critical Function in Apache NiFi,
GHSA-8rh6-h94m-vj54,CVE-2021-41500,HIGH,cvxopt,PyPI,Incorrect Comparison in cvxopt,
GHSA-4jf5-jggp-g56j,CVE-2020-28452,HIGH,com.softwaremill.akka-http-session:core_2.12,Maven,Cross-Site Request Forgery in com.softwaremill.akka-http-session:core_2.12,
GHSA-hrgx-7j6v-xj82,CVE-2022-0087,HIGH,@keystone-6/auth,npm,Reflected cross-site scripting (XSS) vulnerability,
GHSA-7wv8-g97r-432h,CVE-2022-0281,HIGH,microweber/microweber,Packagist,Exposure of Sensitive Information to an Unauthorized Actor in microweber,
GHSA-4rq4-32rv-6wp6,CVE-2022-0144,HIGH,shelljs,npm,Improper Privilege Management in shelljs,
GHSA-897m-rjf5-jp39,CVE-2020-28503,HIGH,copy-props,npm,Prototype Pollution in copy-props,
GHSA-7wq4-89xx-g62j,CVE-2022-23223,HIGH,org.apache.shenyu:shenyu-common,Maven,Password exposure in ShenYu,
GHSA-hj3m-v758-jwx5,CVE-2021-23797,HIGH,http-server-node,npm,Path Traversal in http-server-node,
GHSA-fm93-fhh2-cg2c,CVE-2021-23460,HIGH,min-dash,npm,Prototype Pollution in min-dash,
GHSA-cwvc-87xq-pc5m,CVE-2021-45704,HIGH,metrics-util,crates.io,Out-of-bounds Write and Race Condition in metrics-util,
GHSA-96v6-hrwg-p378,CVE-2022-22110,HIGH,bottelet/flarepoint,Packagist,Weak Password Requirements in Daybyday CRM,
GHSA-jh5g-9m4v-9vv9,CVE-2021-41766,HIGH,org.apache.karaf.management:org.apache.karaf.management.server,Maven,Insecure Java Deserialization in Apache Karaf,
